ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400005371,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5371,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5371,12011981,99999902,{AcademicYear},77777777,70000002
9400005372,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5372,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5372,12011981,99999902,{AcademicYear},77777777,70000002
9400005373,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5373,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5373,12011981,99999902,{AcademicYear},77777777,70000002
9400005374,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5374,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5374,12011981,99999902,{AcademicYear},77777777,70000002
9400005375,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5375,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5375,12011981,99999902,{AcademicYear},77777777,70000002
9400005376,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5376,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5376,12011981,99999902,{AcademicYear},77777777,70000002
9400005377,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5377,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5377,12011981,99999902,{AcademicYear},77777777,70000002
9400005378,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5378,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5378,12011981,99999902,{AcademicYear},77777777,70000002
9400005379,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5379,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5379,12011981,99999902,{AcademicYear},77777777,70000002
9400005380,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5380,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5380,12011981,99999902,{AcademicYear},77777777,70000002
9400005381,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5381,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5381,12011981,99999902,{AcademicYear},77777777,70000002
9400005382,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5382,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5382,12011981,99999902,{AcademicYear},77777777,70000002
9400005383,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5383,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5383,12011981,99999902,{AcademicYear},77777777,70000002
9400005384,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5384,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5384,12011981,99999902,{AcademicYear},77777777,70000002
9400005385,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5385,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5385,12011981,99999902,{AcademicYear},77777777,70000002
9400005386,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5386,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5386,12011981,99999902,{AcademicYear},77777777,70000002
9400005387,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5387,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5387,12011981,99999902,{AcademicYear},77777777,70000002
9400005388,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5388,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5388,12011981,99999902,{AcademicYear},77777777,70000002
9400005389,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5389,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5389,12011981,99999902,{AcademicYear},77777777,70000002
9400005390,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5390,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5390,12011981,99999902,{AcademicYear},77777777,70000002
9400005391,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5391,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5391,12011981,99999902,{AcademicYear},77777777,70000002
9400005392,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5392,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5392,12011981,99999902,{AcademicYear},77777777,70000002
9400005393,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5393,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5393,12011981,99999902,{AcademicYear},77777777,70000002
9400005394,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5394,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5394,12011981,99999902,{AcademicYear},77777777,70000002
9400005395,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5395,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5395,12011981,99999902,{AcademicYear},77777777,70000002
9400005396,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5396,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5396,12011981,99999902,{AcademicYear},77777777,70000002
9400005397,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5397,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5397,12011981,99999902,{AcademicYear},77777777,70000002
9400005398,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5398,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5398,12011981,99999902,{AcademicYear},77777777,70000002
9400005399,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5399,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5399,12011981,99999902,{AcademicYear},77777777,70000002
9400005400,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5400,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5400,12011981,99999902,{AcademicYear},77777777,70000002
9400005401,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5401,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5401,12011981,99999902,{AcademicYear},77777777,70000002
9400005402,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5402,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5402,12011981,99999902,{AcademicYear},77777777,70000002
9400005403,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5403,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5403,12011981,99999902,{AcademicYear},77777777,70000002
9400005404,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5404,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5404,12011981,99999902,{AcademicYear},77777777,70000002
9400005405,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5405,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5405,12011981,99999902,{AcademicYear},77777777,70000002
9400005406,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5406,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5406,12011981,99999902,{AcademicYear},77777777,70000002
9400005407,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5407,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5407,12011981,99999902,{AcademicYear},77777777,70000002
9400005408,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5408,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5408,12011981,99999902,{AcademicYear},77777777,70000002
9400005409,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5409,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5409,12011981,99999902,{AcademicYear},77777777,70000002
9400005410,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5410,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5410,12011981,99999902,{AcademicYear},77777777,70000002
9400005411,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5411,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5411,12011981,99999902,{AcademicYear},77777777,70000002
9400005412,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5412,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5412,12011981,99999902,{AcademicYear},77777777,70000002
9400005413,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5413,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5413,12011981,99999902,{AcademicYear},77777777,70000002
9400005414,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5414,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5414,12011981,99999902,{AcademicYear},77777777,70000002
9400005415,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5415,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5415,12011981,99999902,{AcademicYear},77777777,70000002
9400005416,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5416,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5416,12011981,99999902,{AcademicYear},77777777,70000002
9400005417,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5417,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5417,12011981,99999902,{AcademicYear},77777777,70000002
9400005418,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5418,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5418,12011981,99999902,{AcademicYear},77777777,70000002
